Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,19/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Middle East & North Africa,MEA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5560462,2.826579623,2.735455559,2.307527455,2.169027625,2.209703848,2.14808397,2.137689503,2.108647829,2.087543222,2.08773004,2.072718288,1.909694649,1.876268053,2.007425861,2.137315507,2.305358112,2.396577561,2.415485567,2.376652707,2.225653115,2.022064171,1.988024376,2.094285763,2.098952533,2.048325119,1.909378526,1.774953887,1.792134846,1.747742061,1.429596075,,
Mexico,MEX,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83597705,1.976373785,1.950308454,1.92882636,1.904435315,1.85680778,1.781295715,1.728182896,1.685793383,1.640548383,1.584550787,1.54194113,1.520455223,1.487400531,1.469652975,1.429511671,1.360538574,1.316236819,1.267535742,1.236743692,1.326578957,1.427639765,1.396615462,1.317160793,1.241466716,1.16700885,1.133234288,1.080420738,0.951668644,0.86026509,0.727243816,,
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.326682646,2.161201195,2.023883614,1.916332532,1.814108707,1.714748307,1.635404211,1.578534356,1.527673234,1.252376226,0.721837705,0.347948104,0.152420858,-0.005505143,-0.106492372,-0.180193481,-0.237689549,-0.314099624,-0.411668206,-0.415235819,-0.330813598,-0.836573257,-1.460462949,-1.643608049,-1.833579585,-2.021525531,-2.21210383,-2.391336363,-2.571619347,-2.780253373,-2.98407683,,
Middle income,MIC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.952799297,1.843325393,1.728329946,1.66247711,1.637612572,1.598942457,1.563142852,1.53652413,1.499765786,1.445930335,1.419070506,1.391815611,1.333768909,1.293397791,1.281495227,1.256556197,1.213247264,1.185610516,1.187700574,1.192176663,1.19744222,1.218117044,1.243050926,1.250316081,1.232721207,1.192195403,1.151335725,1.130107915,1.075799929,1.016830767,0.951463483,,
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232540021,-0.366981881,-0.920565782,-1.052584666,-0.72549837,0.075937461,0.51591416,0.132444875,0.532116992,0.478003427,0.455448702,0.420168685,-0.726260079,0.326964187,0.284333738,0.211874118,0.165461472,0.163132932,0.163258078,0.184158025,0.211073775,0.171871346,0.121614266,0.144870083,0.166476984,0.133165885,0.109300286,0.097034195,0.08263629,0.022971838,-0.200664047,,
Mali,MLI,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.929091624,1.980728318,2.024562193,2.082629836,2.136450504,2.132186535,2.102625709,2.219530895,2.489897823,2.753682435,2.907829296,3.02107831,3.134420559,3.206760104,3.266628116,3.305460401,3.305691828,3.302086911,3.284763907,3.2555744,3.24973947,3.234811963,2.918108744,2.920044502,3.170675518,3.146747167,3.190441423,3.216407258,3.174850089,3.126669914,3.142603659,,
Malta,MLT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978313699,2.695092892,1.031640278,0.998755132,0.935263919,0.697143007,0.656524534,0.756792687,0.649936279,0.592860774,0.645267231,0.751106498,0.745506921,0.657732334,0.671628455,0.637436918,0.364336947,0.348755082,0.650655461,0.753906931,0.491182811,0.423700885,0.899209212,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319,2.211207678,,
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.533242451,1.438448624,1.360595335,1.32608172,1.304753889,1.274587165,1.258789797,1.255636142,1.229871708,1.173447553,1.096712638,1.040921608,1.006341199,0.950845487,0.878726142,0.812150803,0.759407839,0.740412549,0.584181978,0.585912069,0.762454883,0.813699958,0.847223412,0.852912566,0.8338601,0.802515043,0.790127201,0.76020596,0.719693109,0.707999098,0.719472826,,
Middle East & North Africa (excluding high income),MNA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.765790975,2.795481225,2.503239236,2.188770304,2.091747688,2.142262933,2.055739462,2.032769198,2.007799394,1.98505546,1.99105888,1.988373616,1.820071026,1.793979297,1.946960558,1.962044713,1.934451228,1.917500223,1.917089757,1.932141198,1.971721176,1.880740256,1.849660349,1.984759858,2.049524205,1.990790685,1.829282191,1.701806719,1.728241504,1.7280334,1.616426652,,
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032812754,0.120809886,0.232144827,0.271440062,0.199581093,0.052816572,-0.115971437,-0.243010698,-0.305295583,-0.419325616,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.031987013,-0.116139361,,
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.896626372,1.77209321,1.641710137,1.500736539,1.364860274,1.244617569,1.139201976,1.044070391,0.976711151,0.965740134,0.921869511,0.878309645,0.886457738,0.87155573,0.850550682,0.835992599,0.855447794,0.940879931,1.078122411,1.238592599,1.33380432,1.52094438,1.748906223,1.87336676,2.006686708,2.110866279,2.162336948,2.170490155,2.17135598,2.139997096,1.897015028,,
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.567120501,0.623029096,-0.360883934,-0.374703798,-0.350994845,1.942090325,9.116453226,13.06767777,11.89789885,10.69985654,5.239582527,-1.07498986,-2.958572796,-3.345833718,-3.720032276,-4.077969011,-4.390533785,-4.663535755,-4.905030903,-5.08445117,-5.343938045,-2.939981179,-0.307020712,-0.417225486,-0.548094106,-0.661703101,-0.742353405,-0.793234216,-0.841314238,-0.890563183,-0.545026237,,
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.635855392,1.918685407,1.868017478,2.779118473,4.85425095,4.471464939,3.060901579,2.712765614,2.400904514,2.420928687,2.453305506,2.513168046,2.569403142,2.596692516,2.61147448,2.589776122,2.563780099,2.592131921,2.620642944,2.669802746,2.799820936,2.932677561,3.014610299,3.072739164,3.068933869,3.043019717,3.129155499,3.103185139,2.946887151,2.886566535,2.904819659,,
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.574549548,2.960438713,3.855641136,4.084734429,3.432789769,2.77515652,2.016014108,2.257817826,2.630773639,2.711768623,2.799182084,2.44916514,2.144963445,2.160388554,2.169898998,2.208034581,2.260471866,2.318694061,2.49989376,2.723800288,2.873051185,3.018442761,3.124789002,2.896122114,2.64221126,2.645957102,2.642528022,2.633524111,2.626187803,2.614654755,2.58400208,,
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712313471,1.079463625,1.315743114,1.185540614,1.400064494,0.859933461,1.022764541,1.25209761,1.051421625,1.271248552,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.242165627,0.181022098,0.13240433,0.068708233,0.090167266,0.054535454,0.032233064,0.00229068,,
Malawi,MWI,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898741981,3.014169101,2.84609317,1.392212301,-1.230422146,-0.187536345,1.936197878,1.941644825,2.069046403,2.225240774,2.300935218,2.371006615,2.454069148,2.542539057,2.640040244,2.736342194,2.803458165,2.834481933,2.877406034,2.905723394,2.891505731,2.864277046,2.832565554,2.806762968,2.788813239,2.759113701,2.717814084,2.695466368,2.685561427,2.68285756,2.665771783,,
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.877739569,2.816658907,2.787185691,2.78577769,2.788187896,2.760033446,2.705126616,2.671358913,2.607521862,2.526721764,2.544593667,2.57014353,2.516347422,2.442606437,2.372008464,2.303363822,2.234859554,2.176089804,2.08818532,1.978923414,1.758287403,1.611043429,1.618131318,1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631,1.199859622,,
North America,NAC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.174097295,1.335375398,1.375570372,1.305104456,1.220562725,1.182149111,1.158263205,1.190077666,1.138930594,1.121460352,1.100928819,1.004246352,0.947888189,0.867299091,0.930473825,0.928178273,0.973418076,0.95751104,0.963907968,0.906830276,0.860906958,0.75429192,0.771504745,0.731728411,0.763365512,0.739847163,0.768191349,0.691849711,0.618128536,0.557163666,0.980198112,,
Namibia,NAM,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09436073,3.347689712,3.202576966,3.240846289,3.169138491,2.966316369,2.74610275,2.582974735,2.491150768,2.408837584,2.271949367,2.027579409,1.715589536,1.414342902,1.24422105,1.202340002,1.199835228,1.247324234,1.336301664,1.43030357,1.5047354,1.562982666,1.634062049,1.694467324,1.730943939,1.754600381,1.765026533,1.756999185,1.725164552,1.688468173,1.720310624,,
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.518467354,1.495754382,1.473710882,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,0.524642605,0.28164857,0.218102595,0.13284625,0.025810734,0.448777652,,
Niger,NER,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.088463793,3.105071908,3.112776458,3.154102504,3.213800517,3.321276749,3.366591635,3.335532031,3.379561454,3.41011371,3.423750056,3.456532133,3.472154736,3.504461003,3.549182987,3.588174943,3.614425835,3.641206363,3.672544763,3.701170774,3.730703151,3.746720178,3.810576037,3.818205941,3.78117877,3.828859384,3.867091205,3.826933982,3.787596499,3.765444885,3.727100725,,
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.628598955,2.562201236,2.523727963,2.555767624,2.574829449,2.557189798,2.526852594,2.522964745,2.516033896,2.542619887,2.60286877,2.651265494,2.682889956,2.692767906,2.695503465,2.693693418,2.695925823,2.709626937,2.719686803,2.727384843,2.744378852,2.764062379,2.749288878,2.697474043,2.628123853,2.541187462,2.507034086,2.52731692,2.496644904,2.448200698,2.440608885,,
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354299408,2.325475516,2.281975656,2.222976169,2.154181842,2.068481695,1.897664746,1.721673374,1.592453256,1.502876828,1.441945342,1.348258003,1.267591747,1.210666618,1.179569548,1.262919196,1.368004861,1.394296801,1.421707871,1.446913517,1.463853251,1.471748689,1.470883001,1.461295176,1.448704792,1.437940024,1.428747396,1.418806285,1.405104723,1.385484725,1.370695685,,
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.655071575,0.55554079,,
Norway,NOR,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324,,
Nepal,NPL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.432697129,2.587735921,2.798680108,2.693671757,2.449570497,2.316730691,2.122070673,2.022288183,1.933540377,1.838552569,1.709775886,1.601837449,1.495832606,1.375026697,1.242331411,1.075359276,0.88577445,0.731449423,0.626509659,0.539422885,0.496881283,0.38521421,0.235525469,0.185921857,0.293747924,0.53827062,0.904474047,1.149953723,1.140549365,1.136351607,1.774268056,,
Nauru,NRU,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.089539001,3.11820135,2.266583977,0.953089995,0.468293539,0.407965597,0.280722318,0.1738459,0.135004842,0.05780347,-0.05780347,-0.135004842,-0.11586368,-0.067649193,-0.087044834,-0.164625031,-0.232874159,-0.262633291,-0.234032286,-0.097675335,0.078147899,0.409277515,1.553560459,2.365518569,2.274296047,2.214779795,2.228011886,2.119548182,2.05039802,1.729341401,1.497144175,,
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923222729,,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.661012001,2.036033909,2.2460321,2.088722723,1.791240168,1.591158896,2.204788696,,
OECD members,OED,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884042915,0.992508774,0.955467087,0.904458431,0.845431874,0.814604623,0.793100645,0.785513115,0.751764135,0.746991717,0.726363969,0.755294109,0.756803933,0.741121861,0.739035151,0.723831985,0.738911942,0.761949663,0.762649716,0.693241384,0.648604115,0.506790429,0.622016593,0.647768318,0.679812281,0.660418096,0.659983315,0.605262756,0.56320988,0.4925924,0.535585905,,
Oman,OMN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.156154514,4.902066931,4.641575088,4.271735052,2.939522932,1.811190136,1.701576434,1.599389144,1.508829669,1.431673376,1.359436833,1.288452051,1.214083814,1.15573172,1.520500352,1.859466218,1.79115994,1.744061113,1.724613618,1.739164516,6.611552228,10.68407268,9.758169304,7.650385817,4.922749682,4.451607888,4.804129785,3.216949041,1.297249487,0.035006805,-1.298245131,,
Other small states,OSS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.666078644,2.435633177,1.810542214,1.67652099,1.802020232,1.691077216,1.811336129,1.849795104,1.860048927,1.914941794,1.883889127,1.800113798,1.760424335,1.720135271,1.755314101,2.017983074,2.493931788,2.75580271,2.743540427,2.515980417,2.123034027,1.908161238,2.010710631,2.203389082,2.415386779,2.468178558,2.325897246,2.079564706,1.791119566,1.622461528,1.174758308,,
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.297471166,3.230643374,2.625886811,2.55855603,2.903377953,2.952111316,3.046138376,2.940607026,2.891238262,2.858444356,3.075552912,3.092079184,2.50885976,2.189388121,2.235149207,2.158492155,2.098513142,2.141523972,2.178889217,2.229162535,2.252579345,2.110834578,1.79797543,1.536897649,1.409182973,1.296551724,1.204055673,1.328135434,1.537172403,1.607981347,1.73302782,,
Panama,PAN,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.121682894,2.103303457,2.070231791,2.058120865,2.04551396,2.033821404,2.024205756,2.013998359,2.001933072,1.988399324,1.971887913,1.956037824,1.940075867,1.923647018,1.920799222,1.910434961,1.879014135,1.854149189,1.838163809,1.816363475,1.7896721,1.779434561,1.778448966,1.760613598,1.744115718,1.741235434,1.734560022,1.716948722,1.675122976,1.602289731,1.451052137,,
Peru,PER,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.217105221,2.120843327,2.034869317,2.004460046,1.976503344,1.923556128,1.856952892,1.822439493,1.769518791,1.667060401,1.520442271,1.343319545,1.176085157,1.051135337,0.974731755,0.904184156,0.827239267,0.76975937,0.716987183,0.702724347,0.756357203,0.845382116,0.918055909,0.96748622,1.043651128,1.172230664,1.361225438,1.506946185,1.87582164,1.909725608,1.451402401,,
Philippines,PHL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.352971109,2.377108809,2.357430676,2.357658279,2.343515269,2.337836526,2.417458883,2.469596489,2.409017939,2.331450372,2.216794064,2.116867209,2.06267819,2.018312505,1.98712673,1.93575552,1.884019828,1.870348631,1.870431577,1.84004285,1.801643904,1.781658802,1.743525151,1.686956057,1.616840604,1.669830021,1.77382447,1.76102262,1.700247766,1.655183692,1.626632905,,
Palau,PLW,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.221578969,2.243652775,2.300695588,2.322238743,2.353049741,2.584092695,2.99384141,3.13661951,2.988189708,2.76225974,1.769595607,0.515751763,0.115930354,0.145981753,0.135722744,-0.382505877,-1.074788547,-1.297953325,-1.372590958,-1.455414849,-1.530833299,-1.631357549,-1.624973577,-0.788793215,-0.050560379,-0.011239112,0.123560813,0.117802162,0.151256296,0.290665381,0.312082286,,
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.644246065,3.208613574,3.584425783,3.677199654,3.662787028,3.633893077,3.604942159,3.582119463,3.533098762,3.490893908,3.45213294,3.3945551,3.349559561,3.311234072,3.26552944,3.21560315,3.171287866,3.123661114,3.086113991,3.047816223,3.003526703,2.902989615,2.777990453,2.692882536,2.61569523,2.543200663,2.468594345,2.39411256,2.325313322,2.260187811,2.147632274,,
Poland,POL,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.024427107,-0.175062058,,
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.560145935,2.449774381,2.827492294,3.148205833,3.323080686,3.135847107,2.671905402,2.626329299,2.76241987,2.847956371,2.82034676,2.828731632,3.039892735,3.080730902,2.962722464,2.977501772,2.907419355,2.763987014,2.904089398,3.029827123,2.980564417,3.000720629,3.033367502,3.022247902,2.959364625,2.877038378,2.857384551,2.848981943,2.812317103,2.795168953,2.789566731,,
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,2.713976432,,
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475080753,1.507892439,1.524893828,1.541353443,1.514255507,1.260103009,1.016949186,0.937585816,0.85609544,0.782479876,0.698115634,0.620583477,0.53398434,0.6043698,0.700697475,0.63289401,0.557668312,0.496973103,0.460993035,0.458556258,0.425940886,0.393586759,0.418674807,0.457206407,0.495979807,0.52351508,0.519654351,0.497821204,0.476315092,0.45644682,0.4340173,,
Portugal,PRT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,0.023733495,0.105114125,,
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694307638,2.645066667,2.582840866,2.519995115,2.456892441,2.387483392,2.313176346,2.237965944,2.159041538,2.062130586,1.926945242,1.697552994,1.428308174,1.254592919,1.171275625,1.111787402,1.04976166,0.997237882,0.979118914,1.012123671,1.151401848,1.297338544,1.349238438,1.380358566,1.406543969,1.422003571,1.424983522,1.406913816,1.373970221,1.336574808,1.34872957,,
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.477887603,4.477886073,4.477884235,4.477852498,4.477872882,4.477878002,4.477872045,2.555269478,2.55526837,2.555235698,2.55526757,2.555284566,2.555247556,2.555275892,2.555262373,2.555258675,2.55525196,2.751358802,2.667950749,2.597032218,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,2.486549938,,
Pacific island small states,PSS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545440513,1.346549993,1.258665197,1.319768995,1.265975626,1.191814815,1.295872705,1.497648497,1.560451499,1.527974148,1.461914998,1.401060682,1.342703904,1.300869206,1.274961989,1.242323427,1.230576923,1.206525001,1.142278033,1.094511851,1.109417705,1.12466276,1.107471198,1.105412616,1.102910424,1.085848465,1.085289044,1.07611886,1.045098687,1.029548734,1.212466533,,
Post-demographic dividend,PST,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.640939763,0.739281314,0.69839832,0.644900549,0.573192972,0.535900484,0.550801217,0.523925471,0.490960591,0.47830628,0.50042198,0.478743584,0.500960629,0.496343558,0.512212995,0.502030147,0.538710192,0.584241589,0.602794962,0.512237108,0.46360963,0.273534605,0.417621621,0.438024514,0.455201991,0.446977302,0.451993656,0.380616573,0.353657169,0.286813828,0.369472319,,
French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.163566652,2.042116949,1.920231849,1.846511688,1.758146821,1.639666642,1.604286125,1.622472198,1.596156049,1.608764886,1.649868262,1.629362338,1.590119582,1.545473122,1.493130765,1.459728033,1.407083426,1.185016371,0.851928064,0.612963662,0.531736671,0.519109228,0.461311409,0.503989818,0.637131095,0.658118801,0.599323883,0.648229492,0.727084625,0.706823206,0.732338552,,
Qatar,QAT,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.403389365,3.298371394,3.192194985,3.08130012,2.968018381,2.845195346,2.706413186,3.950299516,5.375334656,5.411188035,5.184450213,4.967022534,4.937005481,4.836234748,3.854865328,8.706429292,17.89854534,19.36042866,15.90568396,10.87955005,6.213604588,5.156080977,5.472719876,6.591357497,8.426885909,8.651162054,7.212802387,4.394554302,2.007081355,1.453317284,-1.682985039,,
Romania,ROU,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174176628,-0.868693831,-0.903462928,-0.136109142,-0.145379065,-0.202318796,-0.288129486,-0.287897952,-0.206980242,-0.156978616,-0.12944004,-1.395429986,-1.830654994,-0.721262297,-0.569786273,-0.617530957,-0.59240256,-1.477222982,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470052228,-0.573660845,-0.578007015,-0.587493307,-0.526814822,-0.550759893,,
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168018341,0.28668113,0.096978979,-0.053482028,-0.034267907,-0.021648763,-0.145451547,-0.165341654,-0.165486143,-0.309278192,-0.42061499,-0.424090525,-0.460024258,-0.453780668,-0.402681471,-0.381452795,-0.32744527,-0.171082033,-0.043949259,0.030107761,0.044895788,0.077981777,0.168305035,0.212950705,0.217642262,0.192557947,0.170245239,0.106870569,-0.013066892,-0.049568665,-0.230950389,,
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.461592797,2.238685899,2.265543075,3.18151531,-16.04915262,-16.88062967,16.62550198,13.24706725,3.182439182,1.192435842,1.245731257,1.395302279,1.787981976,2.310404512,2.579209778,2.631693016,2.664807191,2.693706726,2.681598665,2.640570296,2.607105103,2.565509609,2.459840406,2.37929152,2.377534023,2.385955685,2.44299699,2.478807852,2.435038415,2.390794366,2.39670705,,
South Asia,SAS,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25463037,2.205167516,2.221200495,2.246717875,2.212750799,2.144210746,2.084218941,2.047139952,2.024223328,1.997672986,1.961818268,1.945289362,1.93510475,1.866390275,1.768877569,1.686406109,1.597972668,1.504683381,1.463047122,1.469734822,1.474843586,1.466497037,1.413066248,1.344711273,1.290443538,1.226596596,1.212442704,1.216359896,1.187651859,1.144473285,1.124469419,,
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.156068549,3.978063483,3.696088505,3.217733994,2.877909768,2.798784853,2.723065115,2.684354441,2.64400628,2.589590212,2.527236357,2.468601339,2.404472297,2.304593545,2.183090419,3.062429874,3.95879668,3.929204885,3.853874728,3.74300661,3.206494106,2.481592562,2.199762757,2.121787884,2.022032711,1.924622137,2.014458627,2.298160561,2.384150031,2.284589011,0.472667096,,
